1,0.99862254,high_quality
1,0.99906427,high_quality
1,0.9991485,high_quality
1,0.9999783,high_quality
1,0.99959403,high_quality
1,0.9971892,high_quality
1,0.9938378,high_quality
1,0.99997485,high_quality
1,0.9999436,high_quality
1,0.111582406,high_quality
1,0.9999126,high_quality
1,0.99609405,high_quality
1,0.9962288,high_quality
1,0.99986327,high_quality
1,0.99993956,high_quality
1,0.03614835,high_quality
1,0.9993857,high_quality
1,0.9998154,high_quality
1,0.9998055,high_quality
1,0.9998066,high_quality
1,0.9891529,high_quality
1,0.9983919,high_quality
1,0.9999728,high_quality
1,0.99996555,high_quality
1,0.9995888,high_quality
1,0.9999496,high_quality
1,0.99983454,high_quality
1,0.080255136,high_quality
1,0.9999745,high_quality
1,0.9997838,high_quality
1,0.6308878,high_quality
1,0.9999323,high_quality
1,0.8353911,high_quality
1,0.99983716,high_quality
1,0.99814713,high_quality
1,0.9999758,high_quality
1,0.999729,high_quality
1,0.9985624,high_quality
1,0.99991846,high_quality
1,0.9999707,high_quality
1,0.99978286,high_quality
1,0.99993694,high_quality
1,0.9998863,high_quality
1,0.9999312,high_quality
1,0.9978066,high_quality
1,0.9875646,high_quality
1,0.9998896,high_quality
1,0.9999424,high_quality
1,0.99989593,high_quality
1,0.99986863,high_quality
1,0.99986327,high_quality
1,0.015176771,high_quality
1,0.99961686,high_quality
1,0.99973625,high_quality
1,0.9999759,high_quality
1,0.99995446,high_quality
1,0.9989281,high_quality
1,0.9998921,high_quality
1,0.99997795,high_quality
1,0.99994504,high_quality
1,0.99991333,high_quality
1,0.9996648,high_quality
1,0.9999049,high_quality
1,0.9992588,high_quality
1,0.9993106,high_quality
1,0.9997526,high_quality
1,0.9994271,high_quality
1,0.99993837,high_quality
1,0.6851022,high_quality
1,0.9995763,high_quality
1,0.9985696,high_quality
1,0.99978346,high_quality
1,0.99991417,high_quality
1,0.9999089,high_quality
1,0.99992037,high_quality
1,0.9238336,high_quality
1,0.99818605,high_quality
1,0.999925,high_quality
1,0.9997205,high_quality
