1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999976,attack
1,1.0,attack
1,0.99999976,attack
1,1.0,attack
1,0.99999964,attack
1,0.9999933,attack
1,1.0,attack
1,0.9999994,attack
1,0.9999994,attack
1,1.0,attack
1,0.99999976,attack
1,0.9999999,attack
1,0.9999993,attack
1,0.9999988,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.9999989,attack
1,0.99999225,attack
1,1.0,attack
1,0.99999976,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.99999833,attack
1,0.9999987,attack
1,1.0,attack
1,0.9999964,attack
1,1.0,attack
1,0.9999999,attack
1,0.99999785,attack
1,0.99999976,attack
1,0.9999999,attack
1,0.9999994,attack
1,0.9999999,attack
1,0.99999964,attack
1,1.0,attack
1,0.99999857,attack
1,0.9999999,attack
1,0.9999994,attack
1,0.9999999,attack
1,0.99999964,attack
1,0.99999976,attack
1,0.99999976,attack
1,0.9999988,attack
1,1.0,attack
1,0.9999995,attack
1,1.0,attack
1,0.9999988,attack
1,1.0,attack
1,0.99999964,attack
1,1.0,attack
1,0.99999833,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999999,attack
1,0.99999976,attack
1,1.0,attack
1,0.9999994,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999995,attack
1,0.99999964,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999905,attack
1,0.9999995,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999994,attack
1,0.99999654,attack
1,0.9999999,attack
1,0.99999964,attack
1,0.9999931,attack
1,0.9999995,attack
1,0.9999999,attack
1,0.99999964,attack
1,0.99999964,attack
1,1.0,attack
1,0.99999976,attack
1,0.9999995,attack
1,0.9999988,attack
1,1.0,attack
1,0.9999994,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,0.9999994,attack
1,0.9999994,attack
1,1.0,attack
1,0.99999726,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.999998,attack
1,1.0,attack
1,1.0,attack
1,0.9999994,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999833,attack
1,1.0,attack
1,0.9999989,attack
1,0.9999999,attack
1,0.9999982,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.9999964,attack
1,0.9999999,attack
1,1.0,attack
1,0.99999976,attack
1,0.9999999,attack
1,0.99999976,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.99999726,attack
1,0.9999999,attack
1,0.9999999,attack
1,0.9999989,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.99999857,attack
1,0.99999964,attack
1,0.9999994,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.9999993,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999993,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999917,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999963,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,0.9999989,attack
1,0.9999989,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,0.9999995,attack
1,1.0,attack
1,0.99999976,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999751,attack
1,0.9999999,attack
1,0.99999964,attack
1,0.99999905,attack
1,1.0,attack
1,1.0,attack
1,0.9999949,attack
1,0.9999995,attack
1,0.99999964,attack
1,0.99999774,attack
1,0.99999917,attack
1,0.99999976,attack
1,0.9999989,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,0.99999976,attack
1,0.99999976,attack
1,0.9999995,attack
1,0.99999905,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999995,attack
1,0.9999914,attack
1,0.9999989,attack
1,0.9999987,attack
1,0.99999905,attack
1,0.99999857,attack
1,0.99999726,attack
1,0.997894,attack
1,0.99999964,attack
1,1.0,attack
1,0.99999905,attack
1,0.9999993,attack
1,1.0,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,0.9999995,attack
1,0.9999993,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,0.9999993,attack
1,0.9999999,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.99999964,attack
1,1.0,attack
1,0.9999999,attack
1,1.0,attack
1,1.0,attack
1,0.99999976,attack
1,0.9999999,attack
1,0.99999976,attack
1,0.9999982,attack
1,0.99999976,attack
1,0.99999964,attack
1,1.0,attack
1,0.99999297,attack
1,0.99999905,attack
1,0.9999982,attack
1,1.0,attack
1,1.0,attack
1,0.9999999,attack
1,0.99999917,attack
1,0.9999999,attack
1,0.99999976,attack
1,1.0,attack
1,0.9999995,attack
1,0.99999964,attack
1,1.0,attack
